branch,regime,metric,seed_mean,seed_sd,count,mean,std,min,max,p05,p25,median,p75,p95
P_C2_warm,easy,raw_O1_alignment.gradient_norm,8.202549670934678,1.427852241396858,300,8.202549670934678,2.568367368280097,1.8192163705825806,16.068140029907227,4.718877959251404,6.498504638671875,7.825745105743408,9.709540843963623,13.05544776916504
P_C2_warm,easy,raw_O1_alignment.task_gradient_norm,5.719406636493901,2.6350762215208494,300,5.719406636493901,5.131984617197617,0.03460966795682907,25.603195190429688,0.3248556271195412,1.315833866596222,4.095961570739746,8.732306241989136,16.241966915130618
P_C2_warm,easy,effective_direction.cosine,0.3998481040013333,0.21982665911495017,300,0.3998481040013333,0.4425936240010091,-0.7641692161560059,0.914522647857666,-0.627550333738327,0.18062862381339073,0.5465033948421478,0.7543185353279114,0.856679978966713
P_C2_warm,easy,effective_direction.dot,0.78379692020438,0.4828457080747792,300,0.7837969202043799,1.079217878613628,-1.178240180015564,6.185153007507324,-0.11200388446450232,0.045254409313201904,0.3849164992570877,1.218270629644394,2.8686157107353223
P_C2_warm,easy,effective_direction.gradient_norm,0.21533505299439035,0.015455339740513184,300,0.21533505299439032,0.09119042216405393,0.060027994215488434,0.767654538154602,0.09949411600828172,0.1476653479039669,0.19633140414953232,0.2638966292142868,0.381098136305809
P_C2_warm,easy,effective_direction.task_gradient_norm,5.719406636493901,2.6350762215208494,300,5.719406636493901,5.131984617197617,0.03460966795682907,25.603195190429688,0.3248556271195412,1.315833866596222,4.095961570739746,8.732306241989136,16.241966915130618
P_C2_warm,easy,before.accuracy,0.7716666666666667,0.13363507523600732,300,0.7716666666666666,0.2688335180434805,0.0,1.0,0.25,0.625,0.875,1.0,1.0
P_C2_warm,easy,before.nll,0.5494418847824757,0.26838815405889493,300,0.5494418847824757,0.5852592402570976,0.004270011559128761,2.6850485801696777,0.029461616370826962,0.09176303818821907,0.3097333014011383,0.790895089507103,1.771222054958344
P_C2_warm,easy,before.margin,0.21251423476574322,0.06321381535831945,300,0.21251423476574322,0.16648218894090003,-0.22441521286964417,0.5830946564674377,-0.0918140597641468,0.11160047724843025,0.23422469943761826,0.33681507408618927,0.4353620037436486
P_C2_warm,easy,before.query_nll,0.5494418825619626,0.26838815447878944,2400,0.5494418825619626,0.8877027943558821,0.0004552758182398975,5.323904991149902,0.004543237946927547,0.02282851282507181,0.09609009325504303,0.6656718403100967,2.584440588951109
P_C2_warm,easy,after.accuracy,0.88875,0.03642200571083368,300,0.88875,0.19629857684380447,0.25,1.0,0.375,0.875,1.0,1.0,1.0
P_C2_warm,easy,after.nll,0.3058527287002653,0.06442392290276734,300,0.3058527287002653,0.3240991203378635,0.00978843867778778,2.2700538635253906,0.03239187113940716,0.09267166629433632,0.20335819572210312,0.38556428253650665,0.9651442915201192
P_C2_warm,easy,after.margin,0.24152409236257275,0.028655961743619684,300,0.24152409236257275,0.12252191282245893,-0.11775599420070648,0.5347936749458313,0.04026253074407578,0.16473818942904472,0.24274564534425735,0.32446449249982834,0.43921553790569307
P_C2_warm,easy,after.query_nll,0.3058527286571431,0.0644239229966986,2400,0.30585272865714314,0.4723199024300191,0.0011182728921994567,3.7719979286193848,0.0068583499873057,0.03323228843510151,0.10680726170539856,0.3657364249229431,1.2870880663394926
P_C2_warm,easy,after.update_norm,0.21533505279570817,0.015455339397247905,300,0.2153350527957082,0.09119042248668494,0.060027994215488434,0.767654538154602,0.09949411600828172,0.1476653516292572,0.19633140414953232,0.2638966366648674,0.38109813779592516
P_C2_warm,easy,after.accuracy_delta,0.11708333333333333,0.16747356756614856,300,0.11708333333333333,0.28950033598831404,-0.75,1.0,-0.375,0.0,0.0,0.25,0.625
P_C2_warm,easy,after.nll_delta,-0.24358915608221043,0.3100869801513273,300,-0.24358915608221043,0.5657924946853814,-2.2948980927467346,1.72921422123909,-1.2497773975133897,-0.5214640498161316,-0.09215761721134186,0.06097057368606329,0.48141137175261983
P_C2_warm,easy,after.margin_delta,0.029009857596829534,0.059476101646240426,300,0.029009857596829534,0.148896439803377,-0.41114197485148907,0.5660902559757233,-0.19935324788093567,-0.0649537742137909,0.02412945032119751,0.12325935531407595,0.2595007434487344
