feature,scope,descriptive_global_sign,local_sign,raw_auc,global_oriented_auc
query_probability_gap,state/seed27_original_P/hard,1,1,0.6033129411764706,0.6033129411764706
query_probability_gap,state/seed27_P_O0_resume_step50/easy,1,1,0.6968003791747609,0.6968003791747609
query_probability_gap,state/seed27_P_O0_resume_step50/hard,1,1,0.6083488300743217,0.6083488300743217
query_probability_gap,state/seed27_P_O0_resume_step100/easy,1,1,0.6746403791371671,0.6746403791371671
query_probability_gap,state/seed27_P_O0_resume_step100/hard,1,1,0.5437523570081709,0.5437523570081709
query_probability_gap,state/seed27_P_O0_resume_step200/easy,1,1,0.6054216867469879,0.6054216867469879
query_probability_gap,state/seed27_P_O0_resume_step200/hard,1,1,0.5342133553338834,0.5342133553338834
query_probability_gap,state/seed27_P_O0_resume_step400/easy,1,1,0.6657334466069406,0.6657334466069406
query_probability_gap,state/seed27_P_O0_resume_step400/hard,1,1,0.5539011764705882,0.5539011764705882
query_probability_gap,state/seed27_P_C2_warm_step50/easy,1,1,0.7369799574855754,0.7369799574855754
query_probability_gap,state/seed27_P_C2_warm_step50/hard,1,1,0.5939388235294117,0.5939388235294117
query_probability_gap,state/seed27_P_C2_warm_step100/easy,1,1,0.7640993252834247,0.7640993252834247
query_probability_gap,state/seed27_P_C2_warm_step100/hard,1,1,0.5182856134690997,0.5182856134690997
query_probability_gap,state/seed27_P_C2_warm_step200/easy,1,1,0.6917743558964933,0.6917743558964933
query_probability_gap,state/seed27_P_C2_warm_step200/hard,1,1,0.5054352314817756,0.5054352314817756
query_probability_gap,state/seed27_P_C2_warm_step400/easy,1,1,0.6198508556079418,0.6198508556079418
query_probability_gap,state/seed27_P_C2_warm_step400/hard,1,1,0.5072849528807093,0.5072849528807093
query_js,overall,-1,-1,0.43900968963356113,0.5609903103664389
query_js,regime/easy,-1,-1,0.4038157636428289,0.5961842363571711
query_js,seed/7/easy,-1,-1,0.25670315261040527,0.7432968473895947
query_js,branch/original_P/overall,-1,-1,0.4143640682358022,0.5856359317641978
query_js,branch/original_P/easy,-1,-1,0.3873336889494616,0.6126663110505384
query_js,step/original_P/0/easy,-1,-1,0.3873336889494616,0.6126663110505384
query_js,state/seed7_original_P/easy,-1,-1,0.1741414835164835,0.8258585164835165
query_js,regime/hard,-1,-1,0.4447978699726026,0.5552021300273974
query_js,seed/7/hard,-1,-1,0.44025525211562067,0.5597447478843793
query_js,branch/original_P/hard,-1,-1,0.4455302254373364,0.5544697745626637
query_js,step/original_P/0/hard,-1,-1,0.4455302254373364,0.5544697745626637
query_js,state/seed7_original_P/hard,-1,-1,0.43424004856931686,0.5657599514306831
query_js,branch/P_O0_resume/overall,-1,-1,0.465896898702063,0.5341031012979369
query_js,branch/P_O0_resume/easy,-1,-1,0.45813410477158983,0.5418658952284101
query_js,step/P_O0_resume/50/easy,-1,-1,0.36973329146182515,0.6302667085381748
query_js,state/seed7_P_O0_resume_step50/easy,-1,-1,0.15340711077795094,0.8465928892220491
query_js,branch/P_O0_resume/hard,-1,-1,0.4587312624325092,0.5412687375674907
query_js,step/P_O0_resume/50/hard,-1,-1,0.44507149388293177,0.5549285061170682
query_js,state/seed7_P_O0_resume_step50/hard,-1,-1,0.43773904258320157,0.5622609574167985
query_js,step/P_O0_resume/100/easy,-1,-1,0.42491923797504405,0.575080762024956
query_js,state/seed7_P_O0_resume_step100/easy,-1,-1,0.23770158558070198,0.762298414419298
query_js,step/P_O0_resume/100/hard,-1,-1,0.48342930740011386,0.5165706925998861
query_js,state/seed7_P_O0_resume_step100/hard,-1,-1,0.47806074474450777,0.5219392552554922
query_js,step/P_O0_resume/200/easy,-1,1,0.5000116527481064,0.49998834725189356
query_js,state/seed7_P_O0_resume_step200/easy,-1,-1,0.4209286314340035,0.5790713685659965
query_js,step/P_O0_resume/200/hard,-1,-1,0.45998637358314626,0.5400136264168538
query_js,state/seed7_P_O0_resume_step200/hard,-1,-1,0.4854707044107966,0.5145292955892034
query_js,step/P_O0_resume/400/easy,-1,1,0.5337178007894249,0.4662821992105751
query_js,state/seed7_P_O0_resume_step400/easy,-1,1,0.5669959514170041,0.4330040485829959
query_js,step/P_O0_resume/400/hard,-1,-1,0.4628121677616095,0.5371878322383905
query_js,state/seed7_P_O0_resume_step400/hard,-1,-1,0.4549323017408124,0.5450676982591875
query_js,branch/P_C2_warm/overall,-1,-1,0.4145261813237559,0.585473818676244
query_js,branch/P_C2_warm/easy,-1,-1,0.3632793543094845,0.6367206456905155
query_js,step/P_C2_warm/50/easy,-1,-1,0.35009724728846525,0.6499027527115347
