scope,group,count,quantity,mean,median,q25,q75
branch/P_O0_resume/easy,harm,676,chosen_eta,0.01711353575797013,0.012500000186264515,0.0062500000931322575,0.02500000037252903
branch/P_O0_resume/easy,harm,676,backtracking_trials,2.9245562130177514,3.0,2.0,4.0
branch/P_O0_resume/easy,harm,676,normalized_update,0.02079485303626523,0.01795274529262501,0.012124096658560412,0.025492796971396312
branch/P_O0_resume/easy,harm,676,representation_shift,0.4052295832393261,0.3477982133626938,0.23750754073262215,0.5048288106918335
branch/P_O0_resume/easy,harm,676,relative_inner_reduction,0.09960273733171615,0.09081083491125859,0.04741453314402694,0.14202666319627222
branch/P_O0_resume/easy,harm,676,query_js,0.07551521664378909,0.049768414348363876,0.01893593044951558,0.10259517841041088
branch/P_O0_resume/easy,harm,676,prediction_changed_fraction,0.19360207100591717,0.125,0.0,0.375
branch/P_O0_resume/easy,harm,676,drift_W0,0.8793874209313793,0.6176721243410833,0.3813306054297611,1.7296592187755453
branch/P_O0_resume/easy,harm,676,drift_key,0.6150473646115312,0.39094682787554647,0.22050276244524267,1.293629825926211
branch/P_O0_resume/easy,harm,676,drift_query,0.343148487558363,0.24324055889387555,0.12958696559075705,0.682418707068896
branch/P_O0_resume/easy,harm,676,drift_total,1.1272778243544386,0.7603525364282482,0.459159319337451,2.265147772525822
branch/P_O0_resume/easy,benefit,824,query_entropy,0.4506093670559812,0.427875280380249,0.2947949096560478,0.5922431200742722
branch/P_O0_resume/easy,benefit,824,query_max_probability,0.8254366647271276,0.8406350314617157,0.7580804377794266,0.9059024453163147
branch/P_O0_resume/easy,benefit,824,query_probability_gap,0.691341349683268,0.7171281278133392,0.5806929022073746,0.8302609771490097
branch/P_O0_resume/easy,benefit,824,assignment_entropy,1.1484245056087532,1.1662970781326294,1.0877953171730042,1.2307606935501099
branch/P_O0_resume/easy,benefit,824,assignment_probability_gap,0.24438588000219136,0.23388846963644028,0.1696389652788639,0.3032219111919403
branch/P_O0_resume/easy,benefit,824,inner_loss_before,2.297209570998127,2.255918025970459,1.933630347251892,2.6485312581062317
branch/P_O0_resume/easy,benefit,824,gradient_norm,11.89321807808089,10.911543846130371,8.267335891723633,14.733610153198242
branch/P_O0_resume/easy,benefit,824,chosen_eta,0.011950091197487708,0.0062500000931322575,0.0062500000931322575,0.012500000186264515
branch/P_O0_resume/easy,benefit,824,backtracking_trials,3.412621359223301,4.0,3.0,4.0
